time,acc_x,acc_y,acc_z,gyro_pitch,gyro_roll,gyro_yaw,input_freq
1738609341.227736,7,3,4,133,-1381,8125,f
1738609341.232772,7,4,5,120,-1377,8148,f
1738609341.23781,6,4,6,91,-1363,8141,f
1738609341.2428281,5,1,11,89,-1393,8116,f
1738609341.247518,8,3,10,111,-1379,8114,f
1738609341.2516391,4,2,11,92,-1361,8104,f
1738609341.255795,2,2,10,86,-1370,8114,f
1738609341.259823,2,0,9,125,-1380,8127,f
1738609341.263873,0,1,10,102,-1376,8123,f
1738609341.2858508,-1,0,10,109,-1363,8150,f
1738609341.293921,-1,0,10,109,-1363,8150,f
1738609341.2994869,1,1,2,69,-1404,8117,f
1738609341.304514,-1,3,4,101,-1362,8093,f
1738609341.3095381,-2,1,3,81,-1416,8170,f
1738609341.314452,-2,0,3,96,-1396,8119,f
1738609341.319534,-4,1,3,86,-1358,8177,f
1738609341.32356,0,0,4,100,-1370,8178,f
1738609341.32772,1,2,3,110,-1372,8198,f
1738609341.33273,5,0,4,107,-1388,8181,f
1738609341.33775,3,1,2,112,-1323,8188,f
1738609341.342771,1,0,2,105,-1340,8192,f
1738609341.347435,3,-1,6,105,-1345,8175,f
1738609341.3514712,5,0,8,105,-1345,8187,f
1738609341.355618,3,-1,8,126,-1351,8211,f
1738609341.3597188,5,0,10,116,-1364,8162,f
1738609341.364745,5,3,12,100,-1319,8155,f
1738609341.36976,5,4,14,105,-1341,8187,f
1738609341.374774,5,2,10,145,-1376,8168,f
1738609341.379495,4,3,10,115,-1349,8147,f
1738609341.383559,5,2,9,82,-1361,8133,f
1738609341.388582,0,4,9,116,-1381,8112,f
1738609341.393607,2,2,11,119,-1385,8118,f
1738609341.3986208,1,2,8,93,-1369,8119,f
1738609341.4036329,2,1,9,76,-1387,8086,f
1738609341.407687,1,0,6,118,-1392,8101,f
1738609341.411723,-2,0,8,102,-1339,8107,f
1738609341.415797,-2,1,7,84,-1402,8097,f
1738609341.420822,-2,0,7,81,-1377,8122,f
1738609341.425845,-4,-2,8,97,-1377,8135,f
1738609341.430867,-6,-3,8,116,-1366,8107,f
1738609341.435476,-5,-5,9,72,-1369,8106,f
1738609341.4399092,-5,-5,7,99,-1374,8173,f
1738609341.444928,-2,-5,9,105,-1366,8160,f
1738609341.449215,-3,-4,10,89,-1366,8160,f
1738609341.4542358,-2,-4,11,111,-1368,8151,f
1738609341.458924,-2,-4,8,92,-1358,8159,f
1738609341.463937,0,-1,5,121,-1359,8191,f
1738609341.4689522,0,0,4,114,-1374,8196,f
1738609341.473978,0,3,5,98,-1376,8170,f
1738609341.4789991,1,2,7,125,-1363,8161,f
1738609341.4838898,0,4,4,109,-1362,8164,f
1738609341.488008,0,5,5,86,-1378,8164,f
1738609341.4930189,0,4,4,103,-1350,8113,f
1738609341.498039,0,3,4,104,-1351,8157,f
1738609341.503076,1,6,2,112,-1376,8148,f
1738609341.5074172,0,5,2,101,-1356,8133,f
1738609341.512432,-1,3,4,105,-1345,8120,f
1738609341.517442,-2,0,4,107,-1343,8151,f
1738609341.522464,-2,0,6,81,-1376,8166,f
1738609341.527583,0,-3,5,91,-1361,8203,f
1738609341.5317602,-1,-1,6,92,-1351,8186,f
1738609341.53598,0,0,6,56,-1357,8199,f
1738609341.540993,2,-2,8,110,-1351,8179,f
1738609341.546015,1,0,7,111,-1335,8196,f
1738609341.550251,1,-3,7,100,-1336,8166,f
1738609341.555339,2,-3,12,100,-1342,8173,f
1738609341.5596092,3,-2,12,123,-1361,8154,f
1738609341.563642,2,-1,10,124,-1368,8163,f
1738609341.567693,0,1,12,92,-1395,8182,f
1738609341.571883,0,2,13,93,-1383,8151,f
1738609341.5768929,0,3,9,102,-1398,8158,f
1738609341.581912,2,4,8,94,-1388,8174,f
1738609341.586935,3,4,6,97,-1370,8182,f
1738609341.5914009,7,5,4,99,-1372,8117,f
1738609341.5957818,5,5,6,101,-1387,8111,f
1738609341.6007261,6,5,2,108,-1381,8102,f
1738609341.605738,5,3,4,73,-1397,8065,f
1738609341.610759,4,3,2,95,-1372,8099,f
1738609341.615378,0,0,4,98,-1365,8133,f
1738609341.6196742,-1,0,4,99,-1366,8087,f
1738609341.624686,-2,-2,2,74,-1360,8120,f
1738609341.629707,-1,-3,2,102,-1368,8126,f
1738609341.63414,-3,-3,0,85,-1374,8138,f
1738609341.6391501,-7,-3,0,76,-1363,8125,f
1738609341.644165,-5,-2,6,143,-1366,8166,f
1738609341.649175,-5,0,10,109,-1335,8163,f
1738609341.6541948,-3,0,11,115,-1337,8163,f
1738609341.65921,0,1,11,106,-1325,8175,f
1738609341.663708,2,4,9,95,-1354,8133,f
1738609341.667757,0,2,8,109,-1354,8119,f
1738609341.671815,0,6,9,76,-1377,8141,f
1738609341.676826,-1,6,7,110,-1377,8138,f
1738609341.681844,-1,7,9,95,-1360,8184,f
1738609341.686859,0,9,5,96,-1385,8165,f
1738609341.6914408,0,5,3,78,-1376,8173,f
1738609341.696013,-1,5,4,95,-1374,8170,f
1738609341.7010272,0,5,4,75,-1375,8158,f
1738609341.706051,1,3,6,119,-1350,8131,f
1738609341.7110689,1,0,4,101,-1355,8134,f
1738609341.715869,2,-2,10,127,-1368,8153,f
1738609341.722782,2,-2,10,127,-1368,8153,f
1738609341.7407281,1,-2,9,96,-1360,8184,f
1738609341.745842,-4,-2,5,117,-1348,8155,f
1738609341.750998,0,0,5,116,-1360,8139,f
1738609341.755469,1,-1,7,108,-1349,8123,f
1738609341.760309,0,3,9,105,-1362,8118,f
1738609341.7653172,-1,2,9,121,-1350,8097,f
1738609341.770326,0,2,7,108,-1333,8128,f
1738609341.775347,-5,2,11,128,-1357,8153,f
1738609341.779547,-5,3,15,81,-1361,8148,f
1738609341.7837381,-7,2,12,108,-1365,8167,f
1738609341.788805,-3,4,11,103,-1398,8159,f
1738609341.793816,-2,3,10,93,-1365,8168,f
1738609341.798412,0,1,9,102,-1386,8168,f
1738609341.803514,2,1,6,74,-1372,8157,f
1738609341.807659,3,1,7,96,-1395,8129,f
1738609341.811832,3,0,5,100,-1376,8126,f
1738609341.816841,2,0,5,75,-1392,8118,f
1738609341.821862,0,0,3,109,-1381,8141,f
1738609341.8268769,-3,1,4,87,-1388,8124,f
1738609341.831318,0,2,2,114,-1364,8123,f
1738609341.835375,-2,1,1,101,-1346,8129,f
1738609341.839552,0,1,0,108,-1369,8153,f
1738609341.843574,0,0,2,82,-1337,8141,f
1738609341.847611,-1,-1,5,110,-1368,8119,f
1738609341.851681,-3,2,3,136,-1350,8157,f
1738609341.855712,-2,1,6,110,-1363,8135,f
1738609341.860733,-3,1,7,95,-1367,8172,f
1738609341.865749,0,1,11,114,-1352,8169,f
1738609341.87076,0,1,8,102,-1318,8186,f
1738609341.875375,0,0,6,110,-1354,8183,f
1738609341.879545,0,1,6,71,-1328,8187,f
1738609341.883591,0,3,7,92,-1327,8198,f
1738609341.8886049,-3,0,0,55,-1368,8164,f
1738609341.893627,-2,0,3,125,-1354,8202,f
1738609341.8986518,4,-2,0,129,-1330,8199,f
1738609341.903358,0,2,4,85,-1371,8136,f
1738609341.907587,0,0,5,86,-1335,8143,f
1738609341.911745,0,0,5,85,-1357,8134,f
1738609341.9166021,0,0,5,104,-1357,8125,f
1738609341.921622,0,0,4,75,-1375,8136,f
1738609341.926705,-2,0,5,61,-1352,8174,f
1738609341.931177,0,1,7,94,-1331,8192,f
1738609341.935585,4,0,9,117,-1382,8084,f
1738609341.940594,1,-3,13,115,-1359,8106,f
1738609341.945614,-2,-3,15,99,-1372,8144,f
1738609341.950627,-2,-2,16,99,-1370,8160,f
1738609341.9556348,-4,0,12,90,-1360,8163,f
1738609341.9596648,-4,0,10,83,-1388,8166,f
1738609341.963698,-3,1,8,84,-1347,8177,f
1738609341.967917,-1,2,9,85,-1362,8185,f
1738609341.972929,0,1,8,107,-1348,8174,f
1738609341.977951,2,1,8,120,-1373,8170,f
1738609341.982961,2,2,7,118,-1320,8150,f
1738609341.9875479,-1,0,9,143,-1372,8117,f
1738609341.991596,-2,0,9,106,-1357,8101,f
1738609341.9966059,-5,0,11,118,-1350,8113,f
1738609342.001618,-5,1,13,123,-1369,8093,f
1738609342.006643,-3,0,11,96,-1377,8130,f
1738609342.0116322,-3,0,15,118,-1353,8096,f
1738609342.015785,-5,0,17,111,-1338,8127,f
1738609342.01982,-5,-1,16,90,-1375,8131,f
1738609342.024843,-5,-1,17,65,-1385,8131,f
1738609342.0298638,-5,1,13,80,-1335,8156,f
1738609342.034882,-6,2,14,101,-1338,8166,f
1738609342.0396821,-3,2,7,110,-1347,8162,f
1738609342.043808,-2,3,7,106,-1323,8167,f
1738609342.048828,-5,5,7,78,-1345,8136,f
1738609342.053854,-5,2,5,87,-1321,8157,f
1738609342.0588758,-3,1,5,97,-1354,8202,f
1738609342.063048,-4,1,2,96,-1342,8168,f
1738609342.067605,-2,0,0,91,-1346,8197,f
1738609342.071765,-1,2,4,114,-1341,8195,f
1738609342.076025,1,1,5,114,-1336,8224,f
1738609342.0810518,4,-1,4,99,-1353,8199,f
1738609342.086077,1,0,4,105,-1358,8183,f
1738609342.0911,3,-1,5,118,-1349,8212,f
1738609342.095621,1,-2,8,132,-1319,8195,f
1738609342.099863,2,0,9,114,-1326,8151,f
1738609342.104733,5,-1,6,118,-1311,8184,f
1738609342.109756,3,1,9,93,-1317,8184,f
1738609342.114779,4,1,8,94,-1334,8134,f
1738609342.119665,4,3,7,126,-1351,8180,f
1738609342.1246789,5,3,7,141,-1342,8159,f
1738609342.1297019,8,0,7,99,-1310,8124,f
1738609342.1340978,8,5,7,106,-1362,8139,f
1738609342.139123,7,4,11,128,-1359,8144,f
1738609342.143546,5,2,7,129,-1355,8108,f
1738609342.147746,4,3,9,101,-1357,8126,f
1738609342.1517959,0,0,10,119,-1375,8111,f
1738609342.155835,0,0,11,104,-1354,8111,f
1738609342.1608598,0,-1,10,118,-1356,8103,f
1738609342.1658711,-2,-1,13,127,-1360,8099,f
1738609342.17076,2,2,11,111,-1362,8119,f
1738609342.1755672,-2,2,8,120,-1360,8112,f
1738609342.179657,-3,0,9,124,-1360,8148,f
1738609342.1846888,-3,0,8,144,-1340,8148,f
1738609342.189326,-4,0,3,130,-1389,8122,f
1738609342.1943512,-4,2,6,91,-1362,8124,f
1738609342.198981,-4,1,2,117,-1405,8146,f
1738609342.203522,0,2,4,88,-1340,8141,f
1738609342.2183769,0,4,1,95,-1379,8146,f
1738609342.2300138,0,4,1,95,-1379,8146,f
1738609342.235643,0,4,1,95,-1379,8146,f
1738609342.240129,-3,2,11,100,-1316,8208,f
1738609342.245142,-3,3,9,128,-1342,8226,f
1738609342.25015,-2,1,12,113,-1354,8184,f
1738609342.255162,0,0,11,105,-1338,8227,f
1738609342.2594612,1,0,10,126,-1339,8233,f
1738609342.26351,3,0,8,111,-1343,8195,f
1738609342.2680352,6,0,8,129,-1297,8173,f
1738609342.273058,4,0,8,129,-1318,8166,f
1738609342.2780821,4,0,7,128,-1336,8166,f
1738609342.283094,6,0,7,123,-1359,8164,f
1738609342.287654,5,1,6,94,-1370,8119,f
1738609342.292663,5,0,6,121,-1355,8109,f
1738609342.29768,4,0,5,132,-1344,8119,f
1738609342.302761,3,2,4,124,-1353,8121,f
1738609342.3077939,0,2,5,91,-1341,8104,f
1738609342.311845,-2,2,6,135,-1370,8108,f
1738609342.3159208,0,3,10,119,-1390,8096,f
1738609342.320948,-5,2,10,107,-1377,8095,f
1738609342.325969,-1,3,9,100,-1381,8129,f
1738609342.33099,-2,4,6,118,-1382,8120,f
1738609342.335685,-2,3,3,112,-1370,8125,f
1738609342.339812,-3,2,5,101,-1367,8161,f
1738609342.344832,-5,4,5,117,-1333,8157,f
1738609342.3498409,-5,3,5,100,-1336,8185,f
1738609342.354861,-5,1,4,144,-1343,8181,f
1738609342.3598762,-5,0,5,127,-1343,8175,f
1738609342.3648908,-3,0,5,110,-1349,8205,f
1738609342.3699121,-1,0,6,110,-1363,8198,f
1738609342.374372,0,0,6,93,-1367,8215,f
1738609342.379464,2,1,5,103,-1323,8213,f
1738609342.3836942,1,0,5,103,-1307,8162,f
1738609342.387729,1,1,6,103,-1344,8131,f
1738609342.391825,0,0,7,129,-1329,8155,f
1738609342.396836,-1,0,6,129,-1324,8153,f
1738609342.4018471,-1,-2,6,99,-1322,8176,f
1738609342.406871,-3,0,8,108,-1336,8172,f
1738609342.411496,1,1,6,122,-1298,8172,f
1738609342.415655,1,0,7,120,-1317,8155,f
1738609342.4197319,2,0,7,115,-1339,8150,f
1738609342.4238029,0,2,4,114,-1336,8145,f
1738609342.428194,1,1,6,128,-1334,8156,f
1738609342.432776,0,3,6,128,-1353,8140,f
1738609342.437788,2,4,4,85,-1355,8121,f
1738609342.4428082,1,0,7,115,-1349,8130,f
1738609342.447097,-1,0,5,110,-1339,8137,f
1738609342.451587,-1,1,8,106,-1326,8155,f
1738609342.4556758,-1,3,7,113,-1344,8132,f
1738609342.459714,-2,2,4,122,-1339,8171,f
1738609342.463763,0,0,11,117,-1335,8131,f
1738609342.46786,0,1,9,93,-1364,8124,f
1738609342.471952,0,0,9,97,-1361,8125,f
1738609342.476974,-1,3,9,90,-1357,8115,f
1738609342.482003,-2,2,11,105,-1372,8113,f
1738609342.487028,-1,1,8,121,-1366,8118,f
1738609342.49157,-5,1,6,110,-1349,8135,f
1738609342.4958599,-3,2,6,130,-1336,8139,f
1738609342.500876,-4,0,7,153,-1333,8153,f
1738609342.505898,-4,0,5,120,-1330,8196,f
1738609342.51092,-3,0,6,98,-1331,8220,f
1738609342.5159948,0,2,4,101,-1333,8191,f
1738609342.521003,-1,0,4,84,-1313,8198,f
1738609342.526023,0,1,6,111,-1340,8165,f
1738609342.5310342,0,0,6,92,-1346,8182,f
1738609342.5354948,-1,2,8,113,-1345,8196,f
1738609342.539632,1,1,7,109,-1339,8167,f
1738609342.54366,0,2,7,90,-1315,8160,f
1738609342.547889,2,2,10,140,-1324,8170,f
1738609342.55291,1,2,10,110,-1330,8156,f
1738609342.557931,3,1,7,110,-1343,8134,f
1738609342.562952,1,1,9,137,-1350,8150,f
1738609342.56742,2,2,11,121,-1349,8113,f
1738609342.5714939,0,1,11,114,-1379,8108,f
1738609342.575576,-1,1,12,103,-1359,8140,f
1738609342.579594,0,1,8,112,-1340,8170,f
1738609342.583873,0,2,9,114,-1348,8186,f
1738609342.5880241,1,1,10,98,-1368,8131,f
1738609342.593045,1,2,12,110,-1344,8128,f
1738609342.59807,0,0,10,117,-1354,8143,f
1738609342.6025012,0,2,9,100,-1337,8148,f
1738609342.60756,1,0,6,120,-1343,8140,f
1738609342.611752,0,0,6,103,-1315,8139,f
1738609342.615843,-1,0,6,152,-1306,8177,f
1738609342.6198761,0,-2,5,106,-1330,8150,f
1738609342.624897,2,-1,7,114,-1325,8155,f
1738609342.6299179,2,0,6,95,-1303,8154,f
1738609342.634937,3,0,7,112,-1327,8166,f
1738609342.639903,4,0,9,117,-1361,8139,f
1738609342.643936,1,3,8,97,-1341,8117,f
1738609342.648963,3,4,10,113,-1338,8146,f
1738609342.653986,1,3,8,117,-1322,8140,f
1738609342.659009,0,3,8,107,-1302,8161,f
1738609342.6636028,-1,2,9,118,-1337,8151,f
1738609342.667967,-1,2,9,129,-1327,8166,f
1738609342.672995,0,1,10,116,-1327,8195,f
1738609342.67802,0,2,7,105,-1347,8158,f
1738609342.683033,0,2,9,95,-1339,8169,f
1738609342.6961899,-1,0,9,137,-1372,8138,f
1738609342.7106209,1,0,10,99,-1353,8145,f
1738609342.716699,-1,1,4,100,-1343,8165,f
1738609342.721728,0,4,6,123,-1351,8121,f
1738609342.726753,-2,2,4,135,-1334,8105,f
1738609342.731404,-5,1,4,110,-1333,8133,f
1738609342.735602,-6,0,4,116,-1319,8141,f
1738609342.740621,-4,2,5,94,-1336,8127,f
1738609342.745644,-4,0,5,112,-1316,8114,f
1738609342.75023,-4,0,4,101,-1313,8134,f
1738609342.755289,-2,-2,9,136,-1331,8145,f
1738609342.7594619,-2,0,8,112,-1336,8180,f
1738609342.763558,-1,0,6,117,-1336,8173,f
1738609342.76763,-3,1,7,134,-1379,8176,f
1738609342.771677,-2,0,6,104,-1332,8173,f
1738609342.776695,-2,0,5,126,-1324,8169,f
1738609342.7817159,0,0,3,129,-1331,8209,f
1738609342.7867389,-2,1,4,118,-1331,8183,f
1738609342.791428,-1,4,6,125,-1329,8190,f
1738609342.7955399,1,2,8,94,-1337,8159,f
1738609342.799597,1,3,7,106,-1318,8164,f
1738609342.8038578,1,3,8,117,-1350,8150,f
1738609342.808876,2,3,10,108,-1332,8155,f
1738609342.813897,0,4,11,96,-1321,8129,f
1738609342.8189251,1,4,9,113,-1328,8169,f
1738609342.823584,0,5,8,106,-1353,8139,f
1738609342.8276322,0,2,8,100,-1350,8140,f
1738609342.83264,-1,3,10,105,-1323,8156,f
1738609342.8376582,-3,1,7,85,-1352,8163,f
1738609342.84268,-2,1,9,95,-1318,8144,f
1738609342.847645,0,1,6,119,-1328,8151,f
1738609342.851701,-1,1,6,113,-1372,8190,f
1738609342.85672,-1,1,8,110,-1347,8180,f
1738609342.861741,0,3,5,134,-1333,8166,f
1738609342.866752,1,2,3,159,-1339,8167,f
1738609342.87147,1,1,7,155,-1360,8172,f
1738609342.875602,2,1,8,168,-1319,8144,f
1738609342.879679,4,2,8,132,-1333,8150,f
1738609342.884037,5,4,8,142,-1331,8131,f
1738609342.88908,5,5,9,134,-1341,8162,f
1738609342.8941052,3,2,12,115,-1319,8129,f
1738609342.898466,4,2,15,145,-1320,8149,f
1738609342.9031968,0,2,12,91,-1315,8136,f
1738609342.907528,0,2,14,117,-1347,8135,f
1738609342.911541,0,3,15,137,-1330,8126,f
1738609342.915735,-2,1,13,130,-1342,8169,f
1738609342.920746,-1,2,13,95,-1304,8123,f
1738609342.925767,-1,2,13,97,-1332,8172,f
1738609342.930788,0,2,14,105,-1341,8197,f
1738609342.9358132,0,4,7,117,-1336,8191,f
1738609342.940821,0,2,6,116,-1334,8156,f
1738609342.9458408,2,1,5,128,-1344,8164,f
1738609342.950696,2,2,8,138,-1330,8161,f
1738609342.955381,0,-1,1,104,-1339,8166,f
1738609342.959496,2,0,2,110,-1340,8141,f
1738609342.963667,2,0,3,107,-1321,8179,f
1738609342.967834,3,-2,6,126,-1300,8156,f
1738609342.972856,4,-1,4,99,-1321,8215,f
1738609342.977877,7,-2,7,118,-1308,8211,f
1738609342.9828968,6,-2,9,145,-1343,8192,f
1738609342.987536,7,-1,9,122,-1322,8183,f
1738609342.9917388,10,0,8,143,-1334,8182,f
1738609342.995784,9,1,9,113,-1321,8188,f
1738609342.999875,9,0,6,115,-1345,8164,f
1738609343.004256,7,1,6,107,-1286,8149,f
1738609343.009279,7,5,4,128,-1319,8151,f
1738609343.014303,7,5,4,115,-1345,8173,f
1738609343.01848,8,4,3,127,-1337,8156,f
1738609343.023494,7,3,6,121,-1316,8128,f
1738609343.0280042,4,5,7,83,-1325,8137,f
1738609343.0320268,6,4,8,113,-1319,8149,f
1738609343.0361679,7,1,7,113,-1348,8122,f
1738609343.0411892,7,2,11,121,-1351,8094,f
1738609343.0462122,5,1,9,140,-1343,8157,f
1738609343.050654,5,0,8,103,-1340,8094,f
1738609343.055697,4,-2,8,121,-1347,8111,f
1738609343.059819,2,-1,8,132,-1344,8151,f
1738609343.06483,5,0,6,118,-1357,8143,f
1738609343.0698519,5,0,5,128,-1356,8133,f
1738609343.074873,3,0,6,112,-1353,8148,f
1738609343.079147,3,1,6,108,-1329,8137,f
1738609343.083498,2,3,3,135,-1354,8157,f
1738609343.087553,1,3,3,129,-1340,8128,f
1738609343.0916321,1,3,4,142,-1338,8131,f
1738609343.095818,-1,1,6,121,-1360,8138,f
1738609343.099869,-4,5,6,103,-1342,8134,f
1738609343.104026,-2,4,8,109,-1357,8170,f
1738609343.10905,-3,3,5,124,-1363,8188,f
1738609343.114073,-2,6,6,109,-1328,8158,f
1738609343.118251,1,3,5,116,-1336,8165,f
1738609343.123338,5,2,7,94,-1333,8169,f
1738609343.1276228,5,5,3,113,-1343,8184,f
1738609343.131799,1,1,7,110,-1324,8178,f
1738609343.136825,4,2,6,99,-1344,8188,f
1738609343.141849,3,2,5,106,-1344,8204,f
1738609343.146869,6,1,3,145,-1322,8170,f
1738609343.15188,5,-1,3,103,-1329,8218,f
1738609343.156899,9,0,3,119,-1323,8195,f
1738609343.161918,8,-3,1,146,-1332,8168,f
1738609343.166929,10,-5,2,137,-1346,8165,f
1738609343.171948,5,-1,3,131,-1343,8126,f
1738609343.176969,5,0,6,144,-1345,8122,f
1738609343.181997,3,0,7,128,-1353,8111,f
1738609343.186773,5,1,8,130,-1341,8101,f
1738609343.191796,1,2,8,132,-1357,8123,f
1738609343.196152,2,3,7,125,-1352,8116,f
1738609343.2011662,3,4,6,134,-1325,8112,f
1738609343.221138,0,2,11,139,-1358,8111,f
1738609343.228735,-2,4,11,99,-1337,8111,f
1738609343.233414,-2,3,8,95,-1362,8159,f
1738609343.238442,-1,3,7,92,-1341,8168,f
1738609343.2434728,-1,3,3,85,-1357,8163,f
1738609343.248501,-1,2,5,86,-1355,8180,f
1738609343.253514,0,0,2,78,-1358,8159,f
1738609343.258535,0,1,1,97,-1354,8197,f
1738609343.263573,0,0,0,118,-1346,8176,f
1738609343.268455,2,2,0,122,-1330,8186,f
1738609343.27348,1,0,0,121,-1339,8197,f
1738609343.278506,0,2,1,107,-1318,8194,f
1738609343.2835321,2,3,1,119,-1316,8175,f
1738609343.287562,3,4,2,138,-1317,8176,f
1738609343.29166,4,4,1,115,-1336,8193,f
1738609343.2957308,5,3,3,139,-1318,8205,f
1738609343.300739,4,4,3,130,-1313,8155,f
1738609343.3052711,2,4,8,146,-1337,8157,f
1738609343.310297,5,3,7,128,-1341,8153,f
1738609343.315468,3,4,8,127,-1311,8146,f
1738609343.319676,3,4,8,124,-1328,8184,f
1738609343.3237782,4,3,7,109,-1330,8152,f
1738609343.327882,6,2,5,99,-1289,8152,f
1738609343.332903,6,1,4,133,-1322,8169,f
1738609343.3379252,7,2,6,134,-1350,8134,f
1738609343.3429482,6,3,2,104,-1326,8135,f
1738609343.3474329,3,2,1,120,-1341,8116,f
1738609343.351539,2,4,0,141,-1330,8120,f
1738609343.3555589,0,4,0,104,-1347,8152,f
1738609343.359586,0,4,2,136,-1334,8133,f
1738609343.363661,-2,4,2,116,-1346,8155,f
1738609343.367747,-2,3,1,128,-1344,8173,f
1738609343.372774,-1,3,1,101,-1334,8156,f
1738609343.3777971,0,2,3,104,-1321,8146,f
1738609343.382394,0,-2,4,91,-1305,8150,f
1738609343.387501,0,-2,8,110,-1340,8146,f
1738609343.3916018,1,-1,7,121,-1348,8155,f
1738609343.3956668,1,-1,7,118,-1340,8146,f
1738609343.399748,-2,1,8,120,-1361,8176,f
1738609343.4038231,1,-2,10,129,-1326,8171,f
1738609343.40784,4,2,9,125,-1357,8152,f
1738609343.41285,4,4,7,119,-1319,8156,f
1738609343.417532,3,2,9,124,-1330,8172,f
1738609343.422555,6,3,7,121,-1188,8153,f
1738609343.427596,3,5,9,98,-1167,8103,f
1738609343.43261,0,7,7,119,-1036,8061,f
1738609343.437629,1,4,6,135,-1428,8220,f
1738609343.442647,5,3,6,121,-1522,8262,f
1738609343.447507,0,4,5,70,-1193,8114,f
1738609343.451691,4,4,7,106,-1337,8182,f
1738609343.4567108,6,2,6,165,-1413,8194,f
1738609343.4617221,1,0,6,133,-1310,8139,f
1738609343.466549,0,-1,7,106,-1271,8154,f
1738609343.471617,5,-3,8,111,-1369,8167,f
1738609343.475671,3,-2,7,114,-1355,8129,f
1738609343.479718,3,-1,7,113,-1319,8146,f
1738609343.484282,4,-2,5,96,-1323,8173,f
1738609343.489355,6,-2,6,135,-1353,8167,f
1738609343.4943821,7,0,6,133,-1331,8183,f
1738609343.498967,6,0,6,118,-1358,8153,f
1738609343.503464,7,2,6,123,-1331,8140,f
1738609343.507638,6,6,6,116,-1351,8129,f
1738609343.511783,5,4,3,115,-1353,8173,f
1738609343.515836,4,5,3,90,-1323,8131,f
1738609343.5201411,5,4,6,117,-1313,8120,f
1738609343.525166,3,4,6,119,-1312,8124,f
1738609343.5301912,2,3,7,143,-1341,8149,f
1738609343.534318,3,5,9,129,-1338,8138,f
1738609343.538496,3,4,8,83,-1352,8103,f
1738609343.54355,2,0,10,132,-1336,8135,f
1738609343.547742,3,0,13,121,-1353,8138,f
1738609343.552026,1,0,13,107,-1365,8126,f
1738609343.557046,0,0,12,120,-1343,8156,f
1738609343.5620658,2,0,12,116,-1334,8178,f
1738609343.56708,2,0,14,98,-1329,8163,f
1738609343.5715442,1,-2,9,148,-1357,8140,f
1738609343.575661,5,0,10,116,-1351,8169,f
1738609343.5797288,2,0,5,110,-1338,8152,f
1738609343.584741,3,0,5,106,-1358,8149,f
1738609343.589752,4,-1,4,111,-1370,8100,f
1738609343.594777,5,0,3,111,-1350,8119,f
1738609343.598996,2,1,1,72,-1363,8137,f
1738609343.6035578,1,2,1,129,-1329,8116,f
1738609343.60766,-3,2,3,115,-1330,8147,f
1738609343.612,-1,1,3,111,-1335,8145,f
1738609343.6170292,-1,3,3,128,-1317,8153,f
1738609343.62205,0,6,2,119,-1319,8158,f
1738609343.627073,3,4,7,136,-1314,8175,f
1738609343.631412,3,1,10,119,-1355,8152,f
1738609343.635778,4,1,11,119,-1325,8181,f
1738609343.6407979,0,2,12,105,-1337,8156,f
1738609343.645819,0,0,13,130,-1332,8149,f
1738609343.650833,0,1,12,132,-1343,8164,f
1738609343.655509,1,0,14,124,-1316,8171,f
1738609343.660523,2,2,9,103,-1318,8218,f
1738609343.66555,4,1,7,107,-1322,8177,f
1738609343.6705742,4,0,8,110,-1355,8168,f
1738609343.675518,3,2,4,117,-1347,8128,f
1738609343.6805298,2,1,5,102,-1330,8156,f
1738609343.687922,4,3,4,90,-1349,8142,f
1738609343.699463,2,2,4,105,-1357,8136,f
1738609343.7099469,2,2,4,105,-1357,8136,f
1738609343.715936,4,3,3,131,-1337,8115,f
1738609343.72103,0,4,4,118,-1337,8134,f
1738609343.7260559,0,5,4,104,-1347,8106,f
1738609343.7310798,-1,2,4,86,-1347,8163,f
1738609343.735531,-2,2,6,122,-1341,8171,f
1738609343.740553,0,1,7,111,-1369,8184,f
1738609343.745574,1,0,5,107,-1378,8190,f
1738609343.750647,2,2,6,103,-1335,8165,f
1738609343.7556999,2,1,6,135,-1311,8164,f
1738609343.760721,4,0,8,122,-1343,8157,f
1738609343.765735,0,2,8,155,-1341,8159,f
1738609343.770762,0,0,9,137,-1307,8153,f
1738609343.7757828,2,0,8,138,-1363,8161,f
1738609343.780807,2,0,10,144,-1352,8180,f
1738609343.785831,2,1,9,101,-1350,8171,f
1738609343.790855,3,0,8,114,-1355,8151,f
1738609343.794898,4,0,9,115,-1344,8148,f
1738609343.798965,5,0,8,119,-1333,8127,f
1738609343.803607,2,0,9,116,-1324,8138,f
1738609343.8076448,2,3,10,125,-1320,8107,f
1738609343.811692,-1,2,7,111,-1360,8123,f
1738609343.8167,-2,3,9,127,-1334,8087,f
1738609343.821717,0,4,4,134,-1365,8148,f
1738609343.826731,-2,3,6,107,-1306,8156,f
1738609343.8317409,-3,4,5,98,-1323,8142,f
1738609343.836749,0,4,4,100,-1311,8155,f
1738609343.841758,1,2,3,106,-1326,8157,f
1738609343.8467689,0,2,5,118,-1346,8153,f
1738609343.8512828,0,0,7,109,-1316,8159,f
1738609343.855375,0,-1,4,135,-1347,8196,f
1738609343.8594592,0,0,8,133,-1351,8168,f
1738609343.864247,1,-1,7,133,-1363,8165,f
1738609343.869272,2,0,6,124,-1320,8191,f
1738609343.874194,1,0,7,106,-1324,8179,f
