time,acc_x,acc_y,acc_z,gyro_pitch,gyro_roll,gyro_yaw,input_freq
1738609366.188651,4,-4,0,-80,-3709,8491,f
1738609366.193674,0,5,10,195,-613,7337,f
1738609366.198687,5,-2,9,-64,-3013,8255,f
1738609366.203504,0,6,18,182,-311,7213,f
1738609366.2075362,4,-3,7,-116,-4015,8676,f
1738609366.211575,0,0,11,83,-1877,7820,f
1738609366.215656,5,4,21,74,-1001,7481,f
1738609366.2198021,5,-2,3,-103,-4099,8700,f
1738609366.22482,2,7,13,141,-1161,7570,f
1738609366.2298398,6,5,19,-5,-2118,7951,f
1738609366.234271,2,0,2,-38,-3420,8442,f
1738609366.239316,6,3,10,-74,-3176,8365,f
1738609366.2434719,1,5,0,54,-2505,8036,f
1738609366.2475588,3,6,10,111,-1060,7529,f
1738609366.251596,9,-1,0,-126,-3802,8610,f
1738609366.2556381,2,4,1,125,-1652,7675,f
1738609366.259851,6,3,11,49,-1495,7709,f
1738609366.2648692,8,-6,-4,-134,-4049,8714,f
1738609366.269891,3,0,7,167,-1023,7448,f
1738609366.2749178,7,0,10,-9,-1945,7887,f
1738609366.279928,2,3,11,146,-637,7346,f
1738609366.284953,5,2,9,-28,-2326,8039,f
1738609366.2899761,4,0,-1,-64,-3674,8565,f
1738609366.294734,0,6,15,141,-555,7294,f
1738609366.299667,2,2,3,-32,-3389,8432,f
1738609366.3037171,1,9,18,143,-544,7310,f
1738609366.3077388,5,5,11,-60,-2845,8263,f
1738609366.311885,3,2,3,2,-3173,8332,f
1738609366.316898,4,8,17,146,-619,7317,f
1738609366.321921,5,2,7,-31,-2969,8311,f
1738609366.326955,5,2,3,45,-3003,8232,f
1738609366.331479,8,0,8,-62,-2964,8311,f
1738609366.335558,5,-2,0,33,-2886,8193,f
1738609366.3396769,6,2,18,129,-732,7336,f
1738609366.343814,8,0,7,-41,-2935,8277,f
1738609366.34874,4,0,3,9,-2970,8212,f
1738609366.353761,6,6,18,132,-725,7332,f
1738609366.3811991,6,-1,8,-53,-2862,8240,f
1738609366.386236,3,0,8,-36,-3516,8444,f
1738609366.391202,4,3,16,10,-2213,7954,f
1738609366.3954282,3,-1,7,-48,-3621,8533,f
1738609366.400436,0,3,16,131,-1184,7448,f
1738609366.4054568,3,3,16,0,-1914,7842,f
1738609366.410481,1,-1,7,-79,-3628,8572,f
1738609366.415224,1,4,17,44,-1546,7723,f
1738609366.4193962,4,-1,8,-100,-3385,8485,f
1738609366.423439,1,0,6,65,-2290,7907,f
1738609366.427507,4,0,17,36,-1389,7611,f
1738609366.432518,7,-3,10,-57,-2792,8243,f
1738609366.437526,2,-1,2,22,-2989,8199,f
1738609366.4426181,3,0,12,79,-1454,7620,f
1738609366.4470909,3,-1,0,-17,-3493,8465,f
1738609366.451929,4,1,8,101,-1823,7751,f
1738609366.457042,8,0,12,36,-1293,7618,f
1738609366.462063,8,-2,1,-60,-3489,8559,f
1738609366.4671109,8,1,12,98,-972,7368,f
1738609366.471145,10,0,7,-54,-2786,8268,f
1738609366.475363,9,-1,2,12,-2885,8217,f
1738609366.479452,9,4,9,93,-1461,7546,f
1738609366.484461,8,4,14,-15,-1767,7798,f
1738609366.489485,8,0,5,-25,-2942,8226,f
1738609366.4945128,2,4,7,54,-2525,7935,f
1738609366.49875,2,6,16,43,-1103,7461,f
1738609366.503285,0,4,3,5,-3348,8370,f
1738609366.50734,0,7,13,97,-1385,7528,f
1738609366.512349,1,3,13,3,-1795,7822,f
1738609366.517326,0,0,6,-20,-3164,8376,f
1738609366.522348,0,3,4,56,-2577,8020,f
1738609366.5273159,1,1,13,22,-2009,7953,f
1738609366.5313349,3,1,1,-19,-3325,8423,f
1738609366.535429,0,1,7,61,-2138,7833,f
1738609366.540451,2,2,14,42,-1192,7530,f
1738609366.545473,2,-1,6,-49,-2810,8284,f
1738609366.5505002,2,-1,5,21,-2830,8176,f
1738609366.5555809,6,0,16,-6,-1504,7726,f
1738609366.560603,4,-1,6,-37,-2660,8197,f
1738609366.5656152,6,-1,4,0,-3047,8269,f
1738609366.570625,3,3,12,65,-1434,7536,f
1738609366.575281,6,0,7,-30,-2982,8356,f
1738609366.579485,1,0,6,53,-2763,8110,f
1738609366.584436,1,2,10,61,-1806,7761,f
1738609366.58946,1,2,12,12,-1627,7775,f
1738609366.594482,1,3,3,-23,-3129,8408,f
1738609366.598963,0,3,3,38,-2549,8058,f
1738609366.603976,0,4,8,0,-1745,7865,f
1738609366.608997,0,2,4,18,-2634,8159,f
1738609366.6140192,-1,2,0,36,-2943,8240,f
1738609366.6190321,-1,5,5,62,-1470,7657,f
1738609366.623382,6,2,6,22,-2702,8243,f
1738609366.627446,4,1,4,27,-2913,8219,f
1738609366.6316538,5,2,5,-12,-2036,7863,f
1738609366.6357381,7,3,11,22,-1428,7652,f
1738609366.6407502,10,1,6,13,-2603,8154,f
1738609366.645772,5,2,1,33,-2708,8124,f
1738609366.650783,5,3,6,20,-2294,7972,f
1738609366.655309,4,3,6,34,-2211,7940,f
1738609366.659564,6,0,1,19,-3013,8248,f
1738609366.663658,0,3,4,-9,-2541,8037,f
1738609366.668671,-1,4,7,15,-1963,7833,f
1738609366.67369,0,2,8,46,-1617,7689,f
1738609366.67871,0,2,2,64,-2799,8162,f
1738609366.683191,-4,2,3,5,-2245,7940,f
1738609366.6874769,-3,1,12,42,-1517,7662,f
1738609366.691545,1,-1,9,40,-2189,7929,f
1738609366.6955929,4,1,6,48,-2898,8234,f
1738609366.699771,-1,-3,6,3,-2662,8189,f
1738609366.704791,-1,1,9,12,-2043,7898,f
1738609366.709814,0,0,13,55,-1507,7689,f
1738609366.7148428,3,-2,9,65,-2415,8027,f
1738609366.719002,0,-1,7,46,-2580,8097,f
1738609366.723234,-4,1,15,6,-1683,7697,f
1738609366.727417,-5,1,11,28,-2014,7819,f
1738609366.731561,-2,1,10,62,-2297,7943,f
1738609366.735702,-4,3,2,-9,-2918,8266,f
1738609366.740715,-4,2,7,-26,-2290,8023,f
1738609366.7457411,-1,1,9,3,-1992,7878,f
1738609366.7507641,2,3,6,61,-1678,7708,f
1738609366.755188,4,3,4,16,-2528,8077,f
1738609366.7594721,0,3,3,-16,-2558,8129,f
1738609366.763492,1,3,10,19,-1730,7689,f
1738609366.768415,-1,4,11,77,-1985,7838,f
1738609366.773438,-1,1,11,97,-2163,7882,f
1738609366.77845,-3,1,8,36,-2834,8247,f
1738609366.7835479,-8,-1,11,-10,-2170,7975,f
1738609366.787743,-4,-1,14,67,-1673,7756,f
1738609366.792007,-1,0,11,62,-2109,7961,f
1738609366.797028,2,0,10,67,-2448,8105,f
1738609366.8020449,-2,-1,10,27,-2817,8297,f
1738609366.814581,2,-1,10,0,-2321,8054,f
1738609366.830941,2,-1,10,0,-2321,8054,f
1738609366.84078,4,3,5,21,-2154,7891,f
1738609366.8457952,5,4,1,67,-2407,8019,f
1738609366.8500412,3,5,2,6,-2727,8164,f
1738609366.854188,0,4,3,8,-2309,7954,f
1738609366.859255,0,1,6,43,-1783,7670,f
1738609366.8633769,-1,0,8,32,-2170,7921,f
1738609366.867695,1,0,10,37,-2179,7917,f
1738609366.872714,-1,-1,7,38,-2641,8143,f
1738609366.877738,0,1,10,26,-2374,8014,f
1738609366.882752,-2,0,10,-31,-2516,8075,f
1738609366.887371,-1,1,10,46,-2169,7866,f
1738609366.891478,0,0,16,73,-1884,7784,f
1738609366.8955488,0,-2,14,44,-2319,7990,f
1738609366.9000142,-4,0,13,21,-2339,8022,f
1738609366.905071,-2,-1,10,6,-2657,8200,f
1738609366.910094,-5,1,12,-22,-2445,8053,f
1738609366.915188,-3,0,13,16,-1987,7840,f
1738609366.9194539,-2,-1,8,74,-1895,7789,f
1738609366.923496,-1,-1,3,14,-2221,7949,f
1738609366.927517,0,1,0,66,-2313,7985,f
1738609366.932524,-1,2,-3,21,-2572,8115,f
1738609366.937545,-2,5,-4,14,-2296,7974,f
1738609366.9425669,-5,7,-3,42,-2503,8048,f
1738609366.947249,-7,7,-2,43,-2220,7953,f
1738609366.9513621,-6,7,7,25,-1878,7777,f
1738609366.9554482,-2,8,3,81,-2032,7875,f
1738609366.959517,-3,8,1,33,-2255,7997,f
1738609366.964536,1,6,2,36,-2358,8086,f
1738609366.969546,0,3,5,-8,-2530,8119,f
1738609366.974242,0,6,8,6,-2241,7968,f
1738609366.979315,-2,1,13,-4,-2168,7937,f
1738609366.984324,-1,2,13,10,-2230,7962,f
1738609366.989345,-4,4,16,-9,-1973,7825,f
1738609366.994367,-4,2,15,11,-1966,7902,f
1738609366.9993842,-1,3,13,20,-2194,8037,f
1738609367.00355,-3,0,12,-1,-2403,8126,f
1738609367.007606,-3,0,12,35,-2226,8034,f
1738609367.011699,0,0,11,22,-2502,8167,f
1738609367.0167181,0,1,11,27,-2401,8130,f
1738609367.021736,2,1,7,40,-2217,8025,f
1738609367.026757,2,1,8,52,-2196,8014,f
1738609367.0317671,4,3,5,38,-2282,7970,f
1738609367.036787,4,2,6,65,-2026,7866,f
1738609367.0418072,4,4,6,52,-2144,7861,f
1738609367.046232,1,2,8,52,-2283,7983,f
1738609367.0513542,0,3,7,49,-2371,8011,f
1738609367.0554528,2,1,9,33,-2220,7920,f
1738609367.0594969,2,1,11,20,-2447,8081,f
1738609367.063549,2,0,15,3,-2449,8045,f
1738609367.067573,1,0,18,3,-2203,7899,f
1738609367.0717912,2,-1,17,-41,-2367,7967,f
1738609367.076802,3,0,16,-1,-2242,7912,f
1738609367.081825,2,0,15,32,-2269,7950,f
1738609367.086844,0,2,16,23,-2170,7866,f
1738609367.091305,0,2,10,1,-2303,7976,f
1738609367.095496,1,3,12,23,-2076,7860,f
1738609367.100511,0,5,9,47,-2129,7902,f
1738609367.105532,0,4,8,19,-2269,7989,f
1738609367.1105669,1,6,3,58,-2148,7919,f
1738609367.115579,0,3,2,6,-2231,7939,f
1738609367.119689,-5,0,1,23,-2284,7983,f
1738609367.1247091,-4,0,0,28,-2332,8024,f
1738609367.1297312,-4,2,2,57,-2195,7964,f
1738609367.134748,-4,0,-1,34,-2360,8065,f
1738609367.139272,-2,-2,6,24,-2154,7948,f
1738609367.1434398,-3,0,5,19,-2358,8066,f
1738609367.147518,0,-1,9,9,-2331,8054,f
1738609367.154277,0,-2,8,21,-2148,7937,f
1738609367.15935,1,-2,9,43,-2330,8029,f
1738609367.164362,4,-2,5,34,-2204,8010,f
1738609367.169389,-1,-2,3,29,-2262,7999,f
1738609367.174411,3,-1,6,23,-2207,7970,f
1738609367.179432,2,1,7,18,-2194,7972,f
1738609367.183608,2,2,10,29,-2199,7978,f
1738609367.187623,3,4,10,46,-2282,8039,f
1738609367.1926432,4,3,7,49,-2208,7977,f
1738609367.197669,6,4,10,26,-2184,7933,f
1738609367.202683,8,3,9,47,-2272,8031,f
1738609367.207275,5,5,12,21,-2171,7911,f
1738609367.211458,4,5,9,35,-2275,7996,f
1738609367.215659,10,8,12,33,-2237,7920,f
1738609367.22068,8,4,11,15,-2214,7904,f
1738609367.225718,7,4,11,35,-2311,7985,f
1738609367.230247,5,1,12,24,-2263,7921,f
1738609367.235314,4,0,9,25,-2324,7952,f
1738609367.239371,3,0,12,30,-2300,7926,f
1738609367.24349,2,-1,7,55,-2278,7894,f
1738609367.247524,1,1,8,35,-2301,7938,f
1738609367.251585,0,-2,9,16,-2308,7929,f
1738609367.2556329,-2,-2,7,12,-2286,7926,f
1738609367.259687,-1,0,7,31,-2245,7925,f
1738609367.263735,-4,-2,10,13,-2272,7933,f
1738609367.268747,-7,3,6,-2,-2296,7957,f
1738609367.273768,-3,0,6,21,-2184,7897,f
1738609367.278831,-4,1,4,-1,-2282,7955,f
1738609367.2940202,-7,-1,2,-5,-2264,7945,f
1738609367.298778,-7,-1,2,-5,-2264,7945,f
1738609367.306038,0,1,5,23,-2238,8023,f
1738609367.3103611,1,1,8,61,-2151,7954,f
1738609367.31523,2,1,9,45,-2244,8021,f
1738609367.319384,3,1,6,47,-2294,8026,f
1738609367.324394,3,2,8,61,-2240,8021,f
1738609367.329416,5,3,6,27,-2237,7991,f
1738609367.333654,4,3,7,17,-2387,8083,f
1738609367.338136,2,4,8,51,-2242,8018,f
1738609367.343153,2,2,8,14,-2330,8086,f
1738609367.347231,4,2,8,39,-2234,8013,f
1738609367.352246,4,2,11,25,-2226,7966,f
1738609367.357266,6,2,10,53,-2160,7941,f
1738609367.362276,5,1,10,10,-2209,7956,f
1738609367.367274,6,2,12,17,-2117,7829,f
1738609367.3713431,4,2,11,26,-2241,7929,f
1738609367.3753998,6,1,10,-14,-2265,7903,f
1738609367.3794591,4,0,10,9,-2252,7893,f
1738609367.3835452,5,0,9,26,-2280,7949,f
1738609367.3875961,2,0,10,18,-2278,7928,f
1738609367.3926048,0,0,9,10,-2381,8023,f
1738609367.397624,0,0,8,35,-2272,7944,f
1738609367.402637,0,0,6,32,-2235,7974,f
1738609367.407277,-1,1,7,37,-2236,7972,f
1738609367.411402,2,2,6,24,-2218,7968,f
1738609367.415433,0,-1,5,29,-2121,7860,f
1738609367.419529,0,0,1,37,-2251,7961,f
1738609367.424549,1,1,0,10,-2249,8010,f
1738609367.4295712,1,3,2,30,-2324,8033,f
1738609367.4341812,1,2,3,32,-2270,8010,f
1738609367.4392378,1,0,3,24,-2270,8057,f
1738609367.443376,3,3,6,21,-2202,7998,f
1738609367.4474602,3,2,4,31,-2201,7994,f
1738609367.452304,2,3,5,42,-2106,7894,f
1738609367.457324,4,5,4,31,-2217,7994,f
1738609367.462347,2,3,5,27,-2219,7974,f
1738609367.467575,0,1,6,26,-2284,8039,f
1738609367.472589,3,1,6,32,-2274,8017,f
1738609367.477612,4,1,6,45,-2233,8057,f
1738609367.482628,4,3,6,0,-2184,8004,f
1738609367.4867609,6,3,7,59,-2179,7989,f
1738609367.4918442,8,2,8,13,-2233,7965,f
1738609367.496014,10,3,5,-15,-2287,7987,f
1738609367.5010262,6,2,8,28,-2359,8056,f
1738609367.506047,8,0,9,15,-2219,7992,f
1738609367.51106,8,2,6,16,-2218,7974,f
1738609367.51518,7,0,9,45,-2208,7889,f
1738609367.519347,5,0,9,27,-2231,7934,f
1738609367.5237708,4,1,8,28,-2386,8010,f
1738609367.5278358,3,-1,11,37,-2264,8022,f
1738609367.531945,3,0,12,20,-2243,7987,f
1738609367.5369742,3,0,12,54,-2119,7907,f
1738609367.541995,5,0,10,77,-2203,7913,f
1738609367.5470169,4,1,11,49,-2219,7939,f
1738609367.551303,3,0,9,17,-2304,8015,f
1738609367.555476,2,1,13,25,-2310,8004,f
1738609367.559566,3,1,11,39,-2119,7929,f
1738609367.563592,0,0,8,34,-2189,7938,f
1738609367.56767,2,0,10,36,-2243,7960,f
1738609367.572681,3,0,8,37,-2299,8006,f
1738609367.577708,4,0,6,17,-2380,8084,f
1738609367.582721,8,1,6,9,-2250,7997,f
1738609367.587351,10,0,4,28,-2130,7862,f
1738609367.591408,9,0,7,45,-2289,7917,f
1738609367.595448,6,2,6,32,-2333,7981,f
1738609367.5997078,6,0,5,46,-2302,8004,f
1738609367.60472,8,1,6,37,-2187,7933,f
1738609367.609739,3,3,6,49,-2196,7894,f
1738609367.6143281,4,0,6,25,-2277,7901,f
1738609367.61938,1,0,5,3,-2293,8015,f
1738609367.6243908,0,0,2,38,-2152,7970,f
1738609367.629419,1,-1,7,50,-2196,7920,f
1738609367.63444,3,0,3,51,-2257,7954,f
1738609367.639498,3,0,5,40,-2262,8041,f
1738609367.6435578,4,0,6,50,-2211,7947,f
1738609367.648567,4,0,4,73,-2206,7892,f
1738609367.653589,4,2,6,21,-2295,8002,f
1738609367.658611,3,4,3,1,-2323,8037,f
1738609367.6635451,5,2,6,26,-2176,7951,f
1738609367.6677399,6,3,6,17,-2240,7982,f
1738609367.6727622,8,4,9,20,-2312,8053,f
1738609367.6777868,11,4,5,12,-2203,8012,f
1738609367.682801,14,4,9,60,-2148,7972,f
1738609367.6874151,11,1,8,25,-2343,8007,f
1738609367.691503,11,5,10,32,-2277,8026,f
1738609367.695709,9,0,12,25,-2142,7939,f
1738609367.699744,6,0,9,23,-2259,7908,f
1738609367.704764,8,0,10,9,-2308,7958,f
1738609367.7097862,7,0,11,29,-2276,8022,f
1738609367.714829,5,0,14,15,-2204,7900,f
1738609367.7194638,3,0,8,20,-2360,7967,f
1738609367.72354,2,-1,10,10,-2228,7955,f
1738609367.7276092,1,1,6,50,-2193,7928,f
1738609367.731703,1,1,7,19,-2282,7940,f
1738609367.736715,1,1,6,15,-2294,8043,f
1738609367.741737,4,1,5,21,-2188,7985,f
1738609367.7465222,2,1,9,24,-2181,7899,f
1738609367.751201,1,2,7,16,-2289,8004,f
1738609367.755446,2,1,7,29,-2168,7965,f
1738609367.7595148,1,2,9,34,-2274,7934,f
1738609367.763823,2,0,9,20,-2307,7981,f
1738609367.768835,0,2,10,42,-2199,8010,f
1738609367.7914822,3,3,7,34,-2172,7948,f
1738609367.79683,3,3,7,34,-2172,7948,f
1738609367.801931,6,-1,9,30,-2224,7932,f
1738609367.806963,4,0,9,28,-2347,8022,f
1738609367.811976,4,4,7,29,-2199,7925,f
1738609367.8169842,7,3,7,8,-2314,7976,f
1738609367.822002,6,1,7,8,-2233,8025,f
1738609367.827015,4,4,6,22,-2196,7924,f
1738609367.832035,5,0,7,10,-2246,7983,f
1738609367.837059,5,1,6,27,-2163,7923,f
1738609367.84207,7,0,7,4,-2336,7948,f
1738609367.846689,4,2,6,4,-2235,7984,f
1738609367.851135,4,2,7,43,-2290,7973,f
1738609367.8553421,4,2,8,31,-2203,8010,f
1738609367.859364,2,2,6,17,-2173,7996,f
1738609367.863428,4,0,6,57,-2319,8028,f
1738609367.8680499,7,2,7,20,-2213,8020,f
1738609367.872863,8,2,6,34,-2191,7943,f
1738609367.877884,8,2,7,52,-2302,8040,f
1738609367.882068,11,2,5,57,-2182,8016,f
1738609367.886175,11,3,7,46,-2225,7965,f
1738609367.8912709,11,3,6,36,-2185,8012,f
1738609367.895426,10,4,5,34,-2298,7993,f
1738609367.8999429,10,3,5,49,-2282,8036,f
1738609367.9049652,10,4,8,21,-2193,7953,f
1738609367.9099898,10,4,7,30,-2277,7979,f
1738609367.9150028,11,5,9,20,-2225,7981,f
1738609367.9191868,10,5,8,53,-2286,7985,f
1738609367.923359,10,3,7,28,-2201,7949,f
1738609367.927478,8,0,13,20,-2298,7954,f
1738609367.931523,7,2,11,38,-2244,7954,f
1738609367.936533,11,1,9,42,-2220,7904,f
1738609367.9415529,6,2,8,28,-2329,7942,f
1738609367.9465752,7,1,10,12,-2225,7939,f
1738609367.951253,6,0,8,18,-2287,7953,f
1738609367.955313,4,0,9,25,-2225,7917,f
1738609367.9595761,3,1,4,33,-2313,7947,f
1738609367.963615,2,-1,5,-3,-2241,7936,f
1738609367.967675,-1,0,5,20,-2309,7932,f
1738609367.9727108,-1,-2,4,29,-2257,7976,f
1738609367.977736,0,-2,7,7,-2258,7936,f
1738609367.982749,0,0,7,11,-2310,7974,f
1738609367.987364,0,-1,11,14,-2264,7984,f
1738609367.9916952,3,0,9,27,-2199,7967,f
1738609367.995745,6,1,9,42,-2248,7959,f
1738609368.0007591,1,0,9,28,-2188,7983,f
1738609368.005779,0,1,11,26,-2204,7972,f
1738609368.0108001,0,4,9,37,-2300,7997,f
1738609368.015216,-1,3,9,45,-2291,8021,f
1738609368.01968,-2,4,9,48,-2194,8036,f
1738609368.0247,2,4,6,45,-2258,8014,f
1738609368.02972,5,5,8,52,-2246,8033,f
1738609368.033922,3,2,6,33,-2237,8012,f
1738609368.038941,3,3,7,21,-2224,7997,f
1738609368.043217,3,1,10,32,-2254,7997,f
1738609368.0473359,4,0,10,16,-2255,7944,f
1738609368.051432,3,-2,10,12,-2278,7969,f
1738609368.0555022,1,-3,10,16,-2226,7968,f
1738609368.059513,5,-2,9,22,-2293,7967,f
1738609368.0635781,8,-1,8,15,-2244,7975,f
1738609368.067753,8,-1,8,30,-2295,7971,f
1738609368.072779,10,0,8,13,-2236,7980,f
1738609368.077803,7,1,7,24,-2307,7959,f
1738609368.082816,6,1,7,28,-2235,7964,f
1738609368.087865,7,3,7,39,-2248,7932,f
1738609368.092889,4,3,4,52,-2278,7918,f
1738609368.0979111,5,3,4,26,-2241,7935,f
1738609368.102048,3,7,9,26,-2281,7936,f
1738609368.107123,1,3,7,19,-2281,7961,f
1738609368.112134,2,5,7,33,-2251,7932,f
1738609368.117145,3,3,10,44,-2314,7954,f
1738609368.122164,2,5,11,24,-2247,7923,f
1738609368.127226,0,1,10,19,-2267,7957,f
1738609368.131639,0,1,8,28,-2263,7955,f
1738609368.1357062,0,0,11,24,-2268,7952,f
1738609368.139791,-3,-1,12,2,-2289,7965,f
1738609368.14481,-3,2,10,34,-2250,7972,f
1738609368.149833,-2,2,3,31,-2260,7983,f
1738609368.154856,-4,0,8,19,-2270,8019,f
1738609368.1592278,-3,0,6,47,-2243,8000,f
1738609368.164242,-2,3,8,33,-2238,8019,f
1738609368.1692631,-3,4,7,39,-2258,8020,f
1738609368.17435,-1,4,5,41,-2224,8002,f
1738609368.179456,2,2,5,50,-2253,8021,f
1738609368.183525,2,0,4,54,-2256,8035,f
1738609368.1878679,7,1,4,36,-2219,7996,f
1738609368.192891,3,2,4,61,-2226,7966,f
1738609368.197917,5,1,2,51,-2253,7946,f
1738609368.202591,1,3,1,44,-2275,7993,f
1738609368.207583,1,3,8,13,-2246,7963,f
1738609368.211672,1,6,9,24,-2260,7964,f
1738609368.216634,3,2,10,12,-2281,7956,f
1738609368.221654,3,2,11,16,-2260,7943,f
1738609368.2266781,1,0,14,29,-2236,7954,f
1738609368.231563,4,4,16,39,-2269,7986,f
1738609368.2433212,0,1,17,47,-2270,7927,f
1738609368.249515,0,1,17,47,-2270,7927,f
1738609368.2597408,0,1,17,47,-2270,7927,f
1738609368.265526,0,0,6,50,-2238,7983,f
1738609368.270554,0,2,6,43,-2271,7977,f
1738609368.275167,0,3,3,23,-2216,7987,f
1738609368.279249,1,4,2,25,-2272,7988,f
1738609368.283422,0,3,5,26,-2255,7965,f
1738609368.287466,2,2,3,40,-2258,7951,f
1738609368.291648,0,1,2,42,-2265,7947,f
1738609368.2966652,0,0,5,30,-2276,7916,f
1738609368.301677,0,1,3,9,-2271,7969,f
1738609368.306699,0,1,4,33,-2251,7957,f
1738609368.31171,0,0,5,41,-2247,8000,f
1738609368.316719,-2,1,7,39,-2242,7952,f
1738609368.3217402,-1,0,3,59,-2206,8002,f
1738609368.32675,0,0,3,55,-2244,7998,f
1738609368.331239,2,2,4,48,-2224,7978,f
1738609368.335295,2,3,4,69,-2256,7975,f
1738609368.3393338,-1,3,3,45,-2258,7987,f
1738609368.3433971,-2,5,4,63,-2252,7970,f
1738609368.347519,0,5,3,59,-2227,7980,f
1738609368.3518798,-1,4,4,33,-2263,7967,f
1738609368.3569121,0,6,5,36,-2253,7964,f
1738609368.3619342,-1,5,5,12,-2292,7970,f
1738609368.366955,-1,6,5,2,-2322,7953,f
1738609368.3712451,-6,6,7,27,-2244,7983,f
1738609368.375417,-6,1,10,41,-2243,8000,f
1738609368.379447,-5,0,12,10,-2241,8027,f
1738609368.383521,-3,0,12,25,-2215,7986,f
1738609368.387668,0,1,12,43,-2249,8020,f
1738609368.3926861,1,0,10,30,-2295,7992,f
1738609368.397707,6,0,12,31,-2266,7990,f
1738609368.402716,7,-1,9,36,-2261,7995,f
1738609368.407232,5,1,4,41,-2256,7971,f
1738609368.411417,2,2,5,50,-2263,7908,f
1738609368.416429,2,4,3,44,-2265,7945,f
1738609368.421448,0,4,3,61,-2256,7949,f
1738609368.4264698,0,3,1,29,-2259,7939,f
1738609368.4313018,0,4,4,49,-2207,7942,f
1738609368.43535,4,8,6,41,-2252,7932,f
1738609368.439392,0,4,10,63,-2240,7932,f
1738609368.443465,0,2,8,36,-2247,7950,f
1738609368.4475331,0,1,10,33,-2261,7950,f
1738609368.451705,-3,0,7,29,-2294,7954,f
1738609368.4567318,-4,0,10,57,-2276,7929,f
1738609368.4617531,-4,0,14,26,-2221,7927,f
1738609368.466764,-2,-1,12,63,-2256,7971,f
1738609368.471264,0,-1,9,47,-2269,7979,f
1738609368.475414,0,-1,11,30,-2198,7955,f
1738609368.479616,2,0,10,39,-2235,7990,f
1738609368.484627,1,-2,9,39,-2249,8003,f
1738609368.489653,2,-2,5,0,-2269,8008,f
1738609368.4942322,2,0,6,26,-2260,7986,f
1738609368.49873,5,0,5,38,-2235,7954,f
1738609368.503456,3,1,3,33,-2237,8005,f
1738609368.508482,1,3,3,17,-2288,7997,f
1738609368.513505,3,5,5,31,-2264,7992,f
1738609368.518522,6,8,2,38,-2256,8015,f
1738609368.523322,6,7,6,58,-2268,8019,f
1738609368.527586,7,9,6,51,-2253,7985,f
1738609368.531629,5,10,7,69,-2294,8007,f
1738609368.5366411,6,6,6,40,-2256,7999,f
1738609368.541663,5,6,5,50,-2261,7968,f
1738609368.5466838,4,5,5,47,-2262,7982,f
1738609368.551181,4,2,9,48,-2244,7946,f
1738609368.555309,3,2,11,33,-2291,7966,f
1738609368.5595038,5,1,12,21,-2303,7978,f
1738609368.563593,3,0,9,36,-2224,7969,f
1738609368.5679412,2,-1,12,8,-2215,7937,f
1738609368.5729668,1,0,12,35,-2203,7936,f
1738609368.577991,1,-2,13,30,-2286,7950,f
1738609368.5830069,3,-2,9,37,-2239,7964,f
1738609368.5874119,1,0,9,38,-2229,7947,f
1738609368.591734,2,-1,11,51,-2314,7938,f
1738609368.5967622,1,-2,8,22,-2212,7941,f
1738609368.601778,2,1,5,41,-2267,7925,f
1738609368.6068008,0,2,6,61,-2236,7937,f
1738609368.611567,-2,3,5,33,-2271,7964,f
1738609368.6156642,-3,2,6,60,-2268,7953,f
1738609368.61972,-4,4,6,31,-2227,7990,f
1738609368.62473,0,5,5,36,-2248,7965,f
1738609368.62975,-2,3,5,15,-2280,8001,f
1738609368.633951,-1,2,7,22,-2271,7952,f
1738609368.63834,0,4,9,62,-2264,7994,f
1738609368.643374,0,2,7,57,-2239,7945,f
1738609368.647536,-1,5,8,23,-2270,8002,f
1738609368.6515899,-1,3,7,25,-2230,7976,f
1738609368.655614,-1,0,10,31,-2232,8021,f
1738609368.659677,2,0,7,48,-2292,8001,f
1738609368.6638951,-2,3,7,58,-2187,8001,f
1738609368.668917,1,2,5,49,-2236,8026,f
1738609368.673938,1,3,8,41,-2224,7984,f
1738609368.6789608,4,5,5,58,-2255,7992,f
1738609368.6833558,1,5,6,54,-2272,7937,f
1738609368.688423,0,1,5,49,-2280,7960,f
1738609368.692912,4,2,5,21,-2307,7969,f
1738609368.6979399,0,4,4,41,-2255,7913,f
1738609368.702959,0,5,8,54,-2298,7946,f
1738609368.707326,-2,4,7,54,-2233,7949,f
1738609368.711798,-4,3,8,23,-2276,7987,f
1738609368.717335,-2,3,6,37,-2231,7979,f
1738609368.7220721,-2,3,6,37,-2231,7979,f
1738609368.7360198,-1,2,10,26,-2262,8007,f
1738609368.7410471,2,0,4,45,-2246,7989,f
1738609368.7460968,2,1,7,50,-2193,7983,f
1738609368.7511098,1,0,8,27,-2230,7987,f
1738609368.755347,1,0,5,38,-2193,7968,f
1738609368.7593532,1,0,2,43,-2270,7989,f
1738609368.76338,1,1,4,47,-2285,7996,f
1738609368.767411,1,2,4,62,-2244,7941,f
1738609368.7724319,0,3,5,40,-2266,7967,f
1738609368.7774432,0,5,6,71,-2261,7979,f
1738609368.782451,0,4,3,26,-2276,7968,f
1738609368.7865138,0,4,7,60,-2224,7917,f
1738609368.791237,-2,2,11,48,-2291,7958,f
1738609368.795414,-1,4,15,36,-2249,7971,f
1738609368.7996101,0,2,14,63,-2296,7945,f
1738609368.804619,-2,1,12,62,-2288,7975,f
