time,acc_x,acc_y,acc_z,gyro_pitch,gyro_yaw,gyro_roll,vibration_status,label,person_id
2025-01-08 23:59:34.330521,0,4,11,1969,9247,-3800,4,0,0
2025-01-08 23:59:34.331778,0,4,11,1969,9247,-3800,4,0,0
2025-01-08 23:59:34.333033,0,4,11,1969,9247,-3800,4,0,0
2025-01-08 23:59:34.334299,2,-130,-18,675,7707,-515,4,0,0
2025-01-08 23:59:34.335557,2,-130,-18,675,7707,-515,4,0,0
2025-01-08 23:59:34.336815,2,-130,-18,675,7707,-515,4,0,0
2025-01-08 23:59:34.338077,-2,-99,-11,-3557,7920,5504,4,0,0
2025-01-08 23:59:34.339089,-2,-99,-11,-3557,7920,5504,4,0,0
2025-01-08 23:59:34.340348,-2,-99,-11,-3557,7920,5504,4,0,0
2025-01-08 23:59:34.341612,9,165,32,40,7625,2701,4,0,0
2025-01-08 23:59:34.342880,9,165,32,40,7625,2701,4,0,0
2025-01-08 23:59:34.344139,9,165,32,40,7625,2701,4,0,0
2025-01-08 23:59:34.345506,1,49,10,2366,9082,-2905,4,0,0
2025-01-08 23:59:34.346766,1,49,10,2366,9082,-2905,4,0,0
2025-01-08 23:59:34.348022,1,49,10,2366,9082,-2905,4,0,0
2025-01-08 23:59:34.349491,2,-112,-12,830,7964,-1490,4,0,0
2025-01-08 23:59:34.350745,2,-112,-12,830,7964,-1490,4,0,0
2025-01-08 23:59:34.352005,2,-112,-12,830,7964,-1490,4,0,0
2025-01-08 23:59:34.353261,2,-112,-12,830,7964,-1490,4,0,0
2025-01-08 23:59:34.354531,-7,-130,-18,-3139,7937,5453,4,0,0
2025-01-08 23:59:34.355787,-7,-130,-18,-3139,7937,5453,4,0,0
2025-01-08 23:59:34.357057,-7,-130,-18,-3139,7937,5453,4,0,0
2025-01-08 23:59:34.358315,11,134,32,-1617,7551,3741,4,0,0
2025-01-08 23:59:34.359569,11,134,32,-1617,7551,3741,4,0,0
2025-01-08 23:59:34.360665,11,134,32,-1617,7551,3741,4,0,0
2025-01-08 23:59:34.361922,2,80,19,2490,8829,-2056,4,0,0
2025-01-08 23:59:34.363180,2,80,19,2490,8829,-2056,4,0,0
2025-01-08 23:59:34.364436,2,80,19,2490,8829,-2056,4,0,0
2025-01-08 23:59:34.365696,4,-99,-7,962,8273,-2522,4,0,0
2025-01-08 23:59:34.366952,4,-99,-7,962,8273,-2522,4,0,0
2025-01-08 23:59:34.368207,4,-99,-7,962,8273,-2522,4,0,0
2025-01-08 23:59:34.369468,-14,-159,-27,-1925,7647,4543,4,0,0
2025-01-08 23:59:34.370724,-14,-159,-27,-1925,7647,4543,4,0,0
2025-01-08 23:59:34.371982,-14,-159,-27,-1925,7647,4543,4,0,0
2025-01-08 23:59:34.373241,-14,-159,-27,-1925,7647,4543,4,0,0
2025-01-08 23:59:34.374503,11,92,25,-2520,7762,4323,4,0,0
2025-01-08 23:59:34.375762,11,92,25,-2520,7762,4323,4,0,0
2025-01-08 23:59:34.377018,11,92,25,-2520,7762,4323,4,0,0
2025-01-08 23:59:34.378282,6,115,21,2673,8616,-1258,4,0,0
2025-01-08 23:59:34.379537,6,115,21,2673,8616,-1258,4,0,0
2025-01-08 23:59:34.380793,6,115,21,2673,8616,-1258,4,0,0
2025-01-08 23:59:34.382051,6,-74,0,1178,8737,-3627,4,0,0
2025-01-08 23:59:34.383308,6,-74,0,1178,8737,-3627,4,0,0
2025-01-08 23:59:34.384569,6,-74,0,1178,8737,-3627,4,0,0
2025-01-08 23:59:34.385829,-13,-161,-26,-1233,7452,3566,4,0,0
2025-01-08 23:59:34.386856,-13,-161,-26,-1233,7452,3566,4,0,0
2025-01-08 23:59:34.388122,-13,-161,-26,-1233,7452,3566,4,0,0
2025-01-08 23:59:34.389520,10,54,17,-3485,8037,4927,4,0,0
2025-01-08 23:59:34.390785,10,54,17,-3485,8037,4927,4,0,0
2025-01-08 23:59:34.392046,10,54,17,-3485,8037,4927,4,0,0
2025-01-08 23:59:34.393308,10,54,17,-3485,8037,4927,4,0,0
2025-01-08 23:59:34.394570,16,150,21,2431,8272,62,4,0,0
2025-01-08 23:59:34.395837,16,150,21,2431,8272,62,4,0,0
2025-01-08 23:59:34.397096,16,150,21,2431,8272,62,4,0,0
2025-01-08 23:59:34.398355,3,-57,1,1359,8740,-3775,4,0,0
2025-01-08 23:59:34.399613,3,-57,1,1359,8740,-3775,4,0,0
2025-01-08 23:59:34.400868,3,-57,1,1359,8740,-3775,4,0,0
2025-01-08 23:59:34.402124,-12,-168,-27,-512,7329,2684,4,0,0
2025-01-08 23:59:34.403379,-12,-168,-27,-512,7329,2684,4,0,0
2025-01-08 23:59:34.404635,-12,-168,-27,-512,7329,2684,4,0,0
2025-01-08 23:59:34.405891,1,-22,4,-4121,8198,5580,4,0,0
2025-01-08 23:59:34.407150,1,-22,4,-4121,8198,5580,4,0,0
2025-01-08 23:59:34.408404,1,-22,4,-4121,8198,5580,4,0,0
2025-01-08 23:59:34.409659,21,155,22,1743,8097,843,4,0,0
2025-01-08 23:59:34.410916,21,155,22,1743,8097,843,4,0,0
2025-01-08 23:59:34.412153,21,155,22,1743,8097,843,4,0,0
2025-01-08 23:59:34.413404,4,-44,7,1593,8817,-4093,4,0,0
2025-01-08 23:59:34.414661,4,-44,7,1593,8817,-4093,4,0,0
2025-01-08 23:59:34.415913,4,-44,7,1593,8817,-4093,4,0,0
2025-01-08 23:59:34.417167,4,-44,7,1593,8817,-4093,4,0,0
2025-01-08 23:59:34.418437,-12,-157,-24,288,7472,973,4,0,0
2025-01-08 23:59:34.419700,-12,-157,-24,288,7472,973,4,0,0
2025-01-08 23:59:34.420956,-12,-157,-24,288,7472,973,4,0,0
2025-01-08 23:59:34.422227,-5,-65,-1,-3912,8126,5656,4,0,0
2025-01-08 23:59:34.423494,-5,-65,-1,-3912,8126,5656,4,0,0
2025-01-08 23:59:34.424792,-5,-65,-1,-3912,8126,5656,4,0,0
2025-01-08 23:59:34.426266,22,168,32,1184,8033,1788,4,0,0
2025-01-08 23:59:34.427529,22,168,32,1184,8033,1788,4,0,0
2025-01-08 23:59:34.428799,22,168,32,1184,8033,1788,4,0,0
2025-01-08 23:59:34.430061,9,1,8,2120,8807,-3782,4,0,0
2025-01-08 23:59:34.431329,9,1,8,2120,8807,-3782,4,0,0
2025-01-08 23:59:34.432587,9,1,8,2120,8807,-3782,4,0,0
2025-01-08 23:59:34.433853,-8,-145,-21,488,7681,-116,4,0,0
2025-01-08 23:59:34.435113,-8,-145,-21,488,7681,-116,4,0,0
2025-01-08 23:59:34.436379,-8,-145,-21,488,7681,-116,4,0,0
2025-01-08 23:59:34.437639,-9,-111,-11,-3841,8140,5843,4,0,0
2025-01-08 23:59:34.438900,-9,-111,-11,-3841,8140,5843,4,0,0
2025-01-08 23:59:34.440151,-9,-111,-11,-3841,8140,5843,4,0,0
2025-01-08 23:59:34.441525,19,155,32,-366,7915,3012,4,0,0
2025-01-08 23:59:34.442581,19,155,32,-366,7915,3012,4,0,0
2025-01-08 23:59:34.443834,19,155,32,-366,7915,3012,4,0,0
2025-01-08 23:59:34.445097,19,155,32,-366,7915,3012,4,0,0
2025-01-08 23:59:34.446354,13,32,8,2366,8716,-3154,4,0,0
2025-01-08 23:59:34.447384,13,32,8,2366,8716,-3154,4,0,0
2025-01-08 23:59:34.448496,13,32,8,2366,8716,-3154,4,0,0
2025-01-08 23:59:34.449747,-1,-133,-19,744,7875,-1200,4,0,0
2025-01-08 23:59:34.451004,-1,-133,-19,744,7875,-1200,4,0,0
2025-01-08 23:59:34.452260,-1,-133,-19,744,7875,-1200,4,0,0
2025-01-08 23:59:34.453619,-13,-155,-20,-2868,7904,5352,4,0,0
2025-01-08 23:59:34.454883,-13,-155,-20,-2868,7904,5352,4,0,0
2025-01-08 23:59:34.456132,-13,-155,-20,-2868,7904,5352,4,0,0
2025-01-08 23:59:34.457614,16,123,30,-1360,7950,3605,4,0,0
2025-01-08 23:59:34.458878,16,123,30,-1360,7950,3605,4,0,0
2025-01-08 23:59:34.460132,16,123,30,-1360,7950,3605,4,0,0
2025-01-08 23:59:34.461601,14,63,12,2607,8627,-2587,4,0,0
2025-01-08 23:59:34.462873,14,63,12,2607,8627,-2587,4,0,0
2025-01-08 23:59:34.464131,14,63,12,2607,8627,-2587,4,0,0
2025-01-08 23:59:34.465527,0,-109,-10,956,8290,-2621,4,0,0
2025-01-08 23:59:34.466787,0,-109,-10,956,8290,-2621,4,0,0
2025-01-08 23:59:34.468049,0,-109,-10,956,8290,-2621,4,0,0
2025-01-08 23:59:34.469325,0,-109,-10,956,8290,-2621,4,0,0
2025-01-08 23:59:34.470578,-11,-160,-23,-2069,7760,4549,4,0,0
2025-01-08 23:59:34.471825,-11,-160,-23,-2069,7760,4549,4,0,0
2025-01-08 23:59:34.473078,-11,-160,-23,-2069,7760,4549,4,0,0
2025-01-08 23:59:34.474333,12,99,26,-2394,7975,4260,4,0,0
2025-01-08 23:59:34.475587,12,99,26,-2394,7975,4260,4,0,0
2025-01-08 23:59:34.476840,12,99,26,-2394,7975,4260,4,0,0
2025-01-08 23:59:34.478093,17,107,16,2595,8424,-1176,4,0,0
2025-01-08 23:59:34.479346,17,107,16,2595,8424,-1176,4,0,0
2025-01-08 23:59:34.480601,17,107,16,2595,8424,-1176,4,0,0
2025-01-08 23:59:34.481855,0,-90,-5,1185,8500,-3168,4,0,0
2025-01-08 23:59:34.483107,0,-90,-5,1185,8500,-3168,4,0,0
2025-01-08 23:59:34.484360,0,-90,-5,1185,8500,-3168,4,0,0
2025-01-08 23:59:34.485613,-15,-171,-26,-1246,7536,3867,4,0,0
2025-01-08 23:59:34.486896,-15,-171,-26,-1246,7536,3867,4,0,0
2025-01-08 23:59:34.488147,-15,-171,-26,-1246,7536,3867,4,0,0
2025-01-08 23:59:34.489401,5,31,12,-3655,7972,5077,4,0,0
2025-01-08 23:59:34.490654,5,31,12,-3655,7972,5077,4,0,0
2025-01-08 23:59:34.491907,5,31,12,-3655,7972,5077,4,0,0
2025-01-08 23:59:34.493162,5,31,12,-3655,7972,5077,4,0,0
2025-01-08 23:59:34.494415,17,131,20,2165,8347,-209,4,0,0
2025-01-08 23:59:34.495668,17,131,20,2165,8347,-209,4,0,0
2025-01-08 23:59:34.496921,17,131,20,2165,8347,-209,4,0,0
2025-01-08 23:59:34.498176,4,-69,1,1311,8716,-3801,4,0,0
2025-01-08 23:59:34.499427,4,-69,1,1311,8716,-3801,4,0,0
2025-01-08 23:59:34.500681,4,-69,1,1311,8716,-3801,4,0,0
2025-01-08 23:59:34.501937,-8,-159,-27,-271,7502,2347,4,0,0
2025-01-08 23:59:34.503191,-8,-159,-27,-271,7502,2347,4,0,0
2025-01-08 23:59:34.504442,-8,-159,-27,-271,7502,2347,4,0,0
2025-01-08 23:59:34.505694,4,-4,4,-3729,7939,5313,4,0,0
2025-01-08 23:59:34.506948,4,-4,4,-3729,7939,5313,4,0,0
2025-01-08 23:59:34.508210,4,-4,4,-3729,7939,5313,4,0,0
2025-01-08 23:59:34.509463,15,155,25,1890,8223,718,4,0,0
2025-01-08 23:59:34.510726,15,155,25,1890,8223,718,4,0,0
2025-01-08 23:59:34.511987,15,155,25,1890,8223,718,4,0,0
2025-01-08 23:59:34.513279,4,-24,8,1638,8869,-3990,4,0,0
2025-01-08 23:59:34.514541,4,-24,8,1638,8869,-3990,4,0,0
2025-01-08 23:59:34.515801,4,-24,8,1638,8869,-3990,4,0,0
2025-01-08 23:59:34.517061,4,-24,8,1638,8869,-3990,4,0,0
2025-01-08 23:59:34.518321,-4,-137,-24,102,7591,1264,4,0,0
2025-01-08 23:59:34.519592,-4,-137,-24,102,7591,1264,4,0,0
2025-01-08 23:59:34.520846,-4,-137,-24,102,7591,1264,4,0,0
2025-01-08 23:59:34.522106,1,-40,1,-4065,8023,5622,4,0,0
2025-01-08 23:59:34.523366,1,-40,1,-4065,8023,5622,4,0,0
2025-01-08 23:59:34.524625,1,-40,1,-4065,8023,5622,4,0,0
2025-01-08 23:59:34.525895,14,168,35,803,8025,2081,4,0,0
2025-01-08 23:59:34.527145,14,168,35,803,8025,2081,4,0,0
2025-01-08 23:59:34.528407,14,168,35,803,8025,2081,4,0,0
2025-01-08 23:59:34.529658,7,7,8,1858,8783,-3584,4,0,0
2025-01-08 23:59:34.530920,7,7,8,1858,8783,-3584,4,0,0
2025-01-08 23:59:34.532178,7,7,8,1858,8783,-3584,4,0,0
2025-01-08 23:59:34.533430,-5,-121,-20,622,7690,244,4,0,0
2025-01-08 23:59:34.534691,-5,-121,-20,622,7690,244,4,0,0
2025-01-08 23:59:34.535957,-5,-121,-20,622,7690,244,4,0,0
2025-01-08 23:59:34.537209,-5,-121,-20,622,7690,244,4,0,0
2025-01-08 23:59:34.538467,-5,-95,-9,-3571,7942,5556,4,0,0
2025-01-08 23:59:34.539727,-5,-95,-9,-3571,7942,5556,4,0,0
2025-01-08 23:59:34.540979,-5,-95,-9,-3571,7942,5556,4,0,0
2025-01-08 23:59:34.542240,13,155,31,-148,7932,2787,4,0,0
2025-01-08 23:59:34.543503,13,155,31,-148,7932,2787,4,0,0
2025-01-08 23:59:34.544755,13,155,31,-148,7932,2787,4,0,0
2025-01-08 23:59:34.546008,6,36,9,2072,8817,-3266,4,0,0
2025-01-08 23:59:34.547261,6,36,9,2072,8817,-3266,4,0,0
2025-01-08 23:59:34.548522,6,36,9,2072,8817,-3266,4,0,0
2025-01-08 23:59:34.549780,-1,-99,-13,895,8056,-1478,4,0,0
2025-01-08 23:59:34.551043,-1,-99,-13,895,8056,-1478,4,0,0
2025-01-08 23:59:34.552302,-1,-99,-13,895,8056,-1478,4,0,0
2025-01-08 23:59:34.553507,-7,-112,-14,-2893,7816,5102,4,0,0
2025-01-08 23:59:34.554762,-7,-112,-14,-2893,7816,5102,4,0,0
2025-01-08 23:59:34.556023,-7,-112,-14,-2893,7816,5102,4,0,0
2025-01-08 23:59:34.557315,11,146,34,-1021,7787,3525,4,0,0
2025-01-08 23:59:34.558576,11,146,34,-1021,7787,3525,4,0,0
2025-01-08 23:59:34.559835,11,146,34,-1021,7787,3525,4,0,0
2025-01-08 23:59:34.561095,11,146,34,-1021,7787,3525,4,0,0
2025-01-08 23:59:34.562354,9,83,16,2386,8624,-2074,4,0,0
2025-01-08 23:59:34.563614,9,83,16,2386,8624,-2074,4,0,0
2025-01-08 23:59:34.564873,9,83,16,2386,8624,-2074,4,0,0
2025-01-08 23:59:34.566133,0,-85,-4,991,8370,-2306,4,0,0
2025-01-08 23:59:34.567392,0,-85,-4,991,8370,-2306,4,0,0
2025-01-08 23:59:34.568650,0,-85,-4,991,8370,-2306,4,0,0
2025-01-08 23:59:34.569917,-8,-137,-16,-2250,7722,4778,4,0,0
2025-01-08 23:59:34.571176,-8,-137,-16,-2250,7722,4778,4,0,0
2025-01-08 23:59:34.572436,-8,-137,-16,-2250,7722,4778,4,0,0
2025-01-08 23:59:34.573688,10,98,26,-2548,7720,4410,4,0,0
2025-01-08 23:59:34.574950,10,98,26,-2548,7720,4410,4,0,0
2025-01-08 23:59:34.576210,10,98,26,-2548,7720,4410,4,0,0
2025-01-08 23:59:34.577461,8,111,21,2357,8460,-1175,4,0,0
2025-01-08 23:59:34.578723,8,111,21,2357,8460,-1175,4,0,0
2025-01-08 23:59:34.579983,8,111,21,2357,8460,-1175,4,0,0
2025-01-08 23:59:34.581288,-1,-70,-1,1069,8643,-3232,4,0,0
2025-01-08 23:59:34.582547,-1,-70,-1,1069,8643,-3232,4,0,0
2025-01-08 23:59:34.583807,-1,-70,-1,1069,8643,-3232,4,0,0
2025-01-08 23:59:34.585068,-1,-70,-1,1069,8643,-3232,4,0,0
2025-01-08 23:59:34.586336,-7,-145,-24,-1060,7553,3592,4,0,0
2025-01-08 23:59:34.587594,-7,-145,-24,-1060,7553,3592,4,0,0
2025-01-08 23:59:34.588853,-7,-145,-24,-1060,7553,3592,4,0,0
2025-01-08 23:59:34.590113,7,57,18,-3130,7764,4817,4,0,0
2025-01-08 23:59:34.591371,7,57,18,-3130,7764,4817,4,0,0
2025-01-08 23:59:34.592632,7,57,18,-3130,7764,4817,4,0,0
2025-01-08 23:59:34.593892,9,139,25,2413,8294,-234,4,0,0
2025-01-08 23:59:34.595157,9,139,25,2413,8294,-234,4,0,0
2025-01-08 23:59:34.596409,9,139,25,2413,8294,-234,4,0,0
2025-01-08 23:59:34.597663,0,-42,3,1293,8931,-3945,4,0,0
2025-01-08 23:59:34.598925,0,-42,3,1293,8931,-3945,4,0,0
2025-01-08 23:59:34.600183,0,-42,3,1293,8931,-3945,4,0,0
2025-01-08 23:59:34.601435,-7,-140,-23,-514,7631,2527,4,0,0
2025-01-08 23:59:34.602706,-7,-140,-23,-514,7631,2527,4,0,0
2025-01-08 23:59:34.603964,-7,-140,-23,-514,7631,2527,4,0,0
2025-01-08 23:59:34.605217,-7,-140,-23,-514,7631,2527,4,0,0
2025-01-08 23:59:34.606478,7,14,13,-3836,7806,5196,4,0,0
2025-01-08 23:59:34.607737,7,14,13,-3836,7806,5196,4,0,0
2025-01-08 23:59:34.608997,7,14,13,-3836,7806,5196,4,0,0
2025-01-08 23:59:34.610248,9,167,31,1758,8089,1202,4,0,0
2025-01-08 23:59:34.611509,9,167,31,1758,8089,1202,4,0,0
2025-01-08 23:59:34.612768,9,167,31,1758,8089,1202,4,0,0
2025-01-08 23:59:34.614027,0,-14,5,1582,8946,-3848,4,0,0
2025-01-08 23:59:34.615286,0,-14,5,1582,8946,-3848,4,0,0
2025-01-08 23:59:34.616545,0,-14,5,1582,8946,-3848,4,0,0
2025-01-08 23:59:34.617797,-2,-136,-23,103,7623,1516,4,0,0
2025-01-08 23:59:34.619058,-2,-136,-23,103,7623,1516,4,0,0
2025-01-08 23:59:34.620310,-2,-136,-23,103,7623,1516,4,0,0
2025-01-08 23:59:34.621565,4,-54,0,-3966,7891,5591,4,0,0
2025-01-08 23:59:34.622825,4,-54,0,-3966,7891,5591,4,0,0
2025-01-08 23:59:34.624084,4,-54,0,-3966,7891,5591,4,0,0
2025-01-08 23:59:34.625348,12,165,32,896,7886,1932,4,0,0
2025-01-08 23:59:34.626610,12,165,32,896,7886,1932,4,0,0
2025-01-08 23:59:34.627869,12,165,32,896,7886,1932,4,0,0
2025-01-08 23:59:34.629129,12,165,32,896,7886,1932,4,0,0
2025-01-08 23:59:34.630388,-1,4,9,1811,9022,-3856,4,0,0
2025-01-08 23:59:34.631648,-1,4,9,1811,9022,-3856,4,0,0
2025-01-08 23:59:34.632908,-1,4,9,1811,9022,-3856,4,0,0
2025-01-08 23:59:34.634168,0,-118,-17,584,7869,-284,4,0,0
2025-01-08 23:59:34.635427,0,-118,-17,584,7869,-284,4,0,0
2025-01-08 23:59:34.636695,0,-118,-17,584,7869,-284,4,0,0
2025-01-08 23:59:34.637954,0,-85,-7,-3458,7842,5365,4,0,0
2025-01-08 23:59:34.639214,0,-85,-7,-3458,7842,5365,4,0,0
2025-01-08 23:59:34.640472,0,-85,-7,-3458,7842,5365,4,0,0
2025-01-08 23:59:34.641729,10,167,36,114,7761,2784,4,0,0
2025-01-08 23:59:34.642990,10,167,36,114,7761,2784,4,0,0
2025-01-08 23:59:34.644250,10,167,36,114,7761,2784,4,0,0
2025-01-08 23:59:34.645534,4,52,12,2274,8872,-3036,4,0,0
2025-01-08 23:59:34.646782,4,52,12,2274,8872,-3036,4,0,0
2025-01-08 23:59:34.648040,4,52,12,2274,8872,-3036,4,0,0
2025-01-08 23:59:34.649481,1,-104,-12,713,8111,-1243,4,0,0
2025-01-08 23:59:34.650741,1,-104,-12,713,8111,-1243,4,0,0
2025-01-08 23:59:34.652000,1,-104,-12,713,8111,-1243,4,0,0
2025-01-08 23:59:34.653240,1,-104,-12,713,8111,-1243,4,0,0
2025-01-08 23:59:34.654502,-2,-117,-13,-3071,7825,5318,4,0,0
2025-01-08 23:59:34.655763,-2,-117,-13,-3071,7825,5318,4,0,0
2025-01-08 23:59:34.657014,-2,-117,-13,-3071,7825,5318,4,0,0
2025-01-08 23:59:34.658273,8,138,32,-1433,7635,3730,4,0,0
2025-01-08 23:59:34.659534,8,138,32,-1433,7635,3730,4,0,0
2025-01-08 23:59:34.660794,8,138,32,-1433,7635,3730,4,0,0
2025-01-08 23:59:34.662049,6,79,13,2393,8759,-2163,4,0,0
2025-01-08 23:59:34.663314,6,79,13,2393,8759,-2163,4,0,0
2025-01-08 23:59:34.664558,6,79,13,2393,8759,-2163,4,0,0
2025-01-08 23:59:34.665813,3,-91,-7,868,8334,-2305,4,0,0
2025-01-08 23:59:34.667075,3,-91,-7,868,8334,-2305,4,0,0
2025-01-08 23:59:34.668336,3,-91,-7,868,8334,-2305,4,0,0
2025-01-08 23:59:34.669601,-8,-140,-21,-1903,7694,4560,4,0,0
2025-01-08 23:59:34.670704,-8,-140,-21,-1903,7694,4560,4,0,0
2025-01-08 23:59:34.671972,-8,-140,-21,-1903,7694,4560,4,0,0
2025-01-08 23:59:34.673229,-8,-140,-21,-1903,7694,4560,4,0,0
2025-01-08 23:59:34.674497,12,103,25,-2251,7686,4190,4,0,0
2025-01-08 23:59:34.675761,12,103,25,-2251,7686,4190,4,0,0
2025-01-08 23:59:34.676946,12,103,25,-2251,7686,4190,4,0,0
2025-01-08 23:59:34.678208,6,109,18,2529,8601,-1375,4,0,0
2025-01-08 23:59:34.679481,6,109,18,2529,8601,-1375,4,0,0
2025-01-08 23:59:34.680749,6,109,18,2529,8601,-1375,4,0,0
2025-01-08 23:59:34.682010,0,-66,2,1040,8737,-3434,4,0,0
2025-01-08 23:59:34.683276,0,-66,2,1040,8737,-3434,4,0,0
2025-01-08 23:59:34.684534,0,-66,2,1040,8737,-3434,4,0,0
2025-01-08 23:59:34.685767,-8,-140,-21,-1276,7597,3672,4,0,0
2025-01-08 23:59:34.686840,-8,-140,-21,-1276,7597,3672,4,0,0
2025-01-08 23:59:34.688107,-8,-140,-21,-1276,7597,3672,4,0,0
2025-01-08 23:59:34.689646,10,69,20,-3187,7706,4740,4,0,0
2025-01-08 23:59:34.690796,10,69,20,-3187,7706,4740,4,0,0
2025-01-08 23:59:34.692067,10,69,20,-3187,7706,4740,4,0,0
2025-01-08 23:59:34.693328,10,69,20,-3187,7706,4740,4,0,0
2025-01-08 23:59:34.694595,9,149,26,2327,8292,106,4,0,0
2025-01-08 23:59:34.695878,9,149,26,2327,8292,106,4,0,0
2025-01-08 23:59:34.697184,9,149,26,2327,8292,106,4,0,0
2025-01-08 23:59:34.698456,1,-40,2,1267,8850,-3643,4,0,0
2025-01-08 23:59:34.699734,1,-40,2,1267,8850,-3643,4,0,0
2025-01-08 23:59:34.701006,1,-40,2,1267,8850,-3643,4,0,0
2025-01-08 23:59:34.702266,-4,-140,-25,-494,7466,2852,4,0,0
2025-01-08 23:59:34.703521,-4,-140,-25,-494,7466,2852,4,0,0
2025-01-08 23:59:34.704801,-4,-140,-25,-494,7466,2852,4,0,0
2025-01-08 23:59:34.706065,3,4,9,-3890,7906,5326,4,0,0
2025-01-08 23:59:34.707332,3,4,9,-3890,7906,5326,4,0,0
2025-01-08 23:59:34.708586,3,4,9,-3890,7906,5326,4,0,0
2025-01-08 23:59:34.709846,9,158,28,1733,8104,877,4,0,0
2025-01-08 23:59:34.711139,9,158,28,1733,8104,877,4,0,0
2025-01-08 23:59:34.712405,9,158,28,1733,8104,877,4,0,0
2025-01-08 23:59:34.713662,0,-24,8,1417,9014,-4019,4,0,0
2025-01-08 23:59:34.714926,0,-24,8,1417,9014,-4019,4,0,0
2025-01-08 23:59:34.716184,0,-24,8,1417,9014,-4019,4,0,0
2025-01-08 23:59:34.717513,-5,-128,-19,247,7562,1189,4,0,0
2025-01-08 23:59:34.718786,-5,-128,-19,247,7562,1189,4,0,0
2025-01-08 23:59:34.720056,-5,-128,-19,247,7562,1189,4,0,0
2025-01-08 23:59:34.721331,-5,-128,-19,247,7562,1189,4,0,0
2025-01-08 23:59:34.722470,0,-32,1,-3719,7886,5429,4,0,0
2025-01-08 23:59:34.723733,0,-32,1,-3719,7886,5429,4,0,0
2025-01-08 23:59:34.725001,0,-32,1,-3719,7886,5429,4,0,0
2025-01-08 23:59:34.726273,10,174,32,1287,7934,1746,4,0,0
2025-01-08 23:59:34.727536,10,174,32,1287,7934,1746,4,0,0
2025-01-08 23:59:34.728811,10,174,32,1287,7934,1746,4,0,0
2025-01-08 23:59:34.730071,1,17,9,1830,9000,-3733,4,0,0
2025-01-08 23:59:34.731332,1,17,9,1830,9000,-3733,4,0,0
2025-01-08 23:59:34.732601,1,17,9,1830,9000,-3733,4,0,0
2025-01-08 23:59:34.733862,-2,-115,-16,459,7805,150,4,0,0
2025-01-08 23:59:34.735118,-2,-115,-16,459,7805,150,4,0,0
2025-01-08 23:59:34.736385,-2,-115,-16,459,7805,150,4,0,0
2025-01-08 23:59:34.737703,-4,-75,-3,-3724,7944,5593,4,0,0
2025-01-08 23:59:34.738840,-4,-75,-3,-3724,7944,5593,4,0,0
2025-01-08 23:59:34.740103,-4,-75,-3,-3724,7944,5593,4,0,0
2025-01-08 23:59:34.741382,-4,-75,-3,-3724,7944,5593,4,0,0
2025-01-08 23:59:34.742650,15,166,34,-94,7823,2852,4,0,0
2025-01-08 23:59:34.743914,15,166,34,-94,7823,2852,4,0,0
2025-01-08 23:59:34.745180,15,166,34,-94,7823,2852,4,0,0
2025-01-08 23:59:34.746440,6,42,11,2108,8803,-3075,4,0,0
2025-01-08 23:59:34.747702,6,42,11,2108,8803,-3075,4,0,0
2025-01-08 23:59:34.749025,6,42,11,2108,8803,-3075,4,0,0
2025-01-08 23:59:34.750290,-1,-105,-16,689,7980,-925,4,0,0
2025-01-08 23:59:34.751552,-1,-105,-16,689,7980,-925,4,0,0
2025-01-08 23:59:34.752812,-1,-105,-16,689,7980,-925,4,0,0
2025-01-08 23:59:34.754074,-9,-117,-14,-2840,7786,5221,4,0,0
2025-01-08 23:59:34.755337,-9,-117,-14,-2840,7786,5221,4,0,0
2025-01-08 23:59:34.756601,-9,-117,-14,-2840,7786,5221,4,0,0
2025-01-08 23:59:34.757867,14,139,32,-1048,7885,3423,4,0,0
2025-01-08 23:59:34.759133,14,139,32,-1048,7885,3423,4,0,0
2025-01-08 23:59:34.760396,14,139,32,-1048,7885,3423,4,0,0
2025-01-08 23:59:34.761663,10,71,13,2378,8702,-2521,4,0,0
2025-01-08 23:59:34.762924,10,71,13,2378,8702,-2521,4,0,0
2025-01-08 23:59:34.764189,10,71,13,2378,8702,-2521,4,0,0
2025-01-08 23:59:34.765598,0,-84,-4,818,8415,-2437,4,0,0
2025-01-08 23:59:34.766859,0,-84,-4,818,8415,-2437,4,0,0
2025-01-08 23:59:34.768115,0,-84,-4,818,8415,-2437,4,0,0
2025-01-08 23:59:34.769621,-9,-126,-18,-2147,7640,4612,4,0,0
2025-01-08 23:59:34.770886,-9,-126,-18,-2147,7640,4612,4,0,0
2025-01-08 23:59:34.772153,-9,-126,-18,-2147,7640,4612,4,0,0
2025-01-08 23:59:34.773414,-9,-126,-18,-2147,7640,4612,4,0,0
2025-01-08 23:59:34.774689,11,123,29,-2132,7752,4074,4,0,0
2025-01-08 23:59:34.775949,11,123,29,-2132,7752,4074,4,0,0
2025-01-08 23:59:34.777213,11,123,29,-2132,7752,4074,4,0,0
2025-01-08 23:59:34.778473,13,117,19,2617,8550,-1244,4,0,0
2025-01-08 23:59:34.779731,13,117,19,2617,8550,-1244,4,0,0
2025-01-08 23:59:34.780995,13,117,19,2617,8550,-1244,4,0,0
2025-01-08 23:59:34.782260,0,-68,0,1000,8578,-2991,4,0,0
2025-01-08 23:59:34.783517,0,-68,0,1000,8578,-2991,4,0,0
